slug,brand,variant,file_name,file_path,source_url,source_page,width_px,height_px,context,status
smokin_brothers_premier_vertical_vertical,smokin-brothers,main,smokin-brothers-premier-vertical-vertical-gallery-9.jpg,smokin-brothers/smokin-brothers-premier-vertical-vertical/smokin-brothers-premier-vertical-vertical-gallery-9.jpg,https://smokinbrothers.com/wp-content/uploads/2025/03/grainey.png,https://smokinbrothers.com/product/smokin-brothers-premier-vertical/,2896,4096,background,downloaded
twin_eagles_30_inch_built_in_teppanyaki_standard,twin-eagles,main,twin-eagles-30-inch-built-in-teppanyaki-standard-hero.jpg,twin-eagles/twin-eagles-30-inch-built-in-teppanyaki-standard/twin-eagles-30-inch-built-in-teppanyaki-standard-hero.jpg,https://www.twineagles.dometic.com/cdn/shop/files/Teppanyaki_1024x1024.png?v=1749048921,https://www.twineagles.dometic.com/products/twin-eagles-teppanyaki,1024,815,Teppanyaki,downloaded
twin_eagles_30_inch_built_in_teppanyaki_standard,twin-eagles,main,twin-eagles-30-inch-built-in-teppanyaki-standard-gallery-1.jpg,twin-eagles/twin-eagles-30-inch-built-in-teppanyaki-standard/twin-eagles-30-inch-built-in-teppanyaki-standard-gallery-1.jpg,https://www.twineagles.dometic.com/cdn/shop/files/DB-Twin-Eagles-Dometic-Full-White-Horizontal-RGB.png?v=1722026732&width=600,https://www.twineagles.dometic.com/products/twin-eagles-teppanyaki,600,79,,downloaded
twin_eagles_30_inch_built_in_teppanyaki_standard,twin-eagles,main,twin-eagles-30-inch-built-in-teppanyaki-standard-gallery-2.jpg,twin-eagles/twin-eagles-30-inch-built-in-teppanyaki-standard/twin-eagles-30-inch-built-in-teppanyaki-standard-gallery-2.jpg,https://cdn.shopify.com/s/files/1/0776/8175/4403/files/Teppanyaki.png?v=1749048921,https://www.twineagles.dometic.com/products/twin-eagles-teppanyaki,1080,860,shopify-image,downloaded
twin_eagles_30_inch_built_in_teppanyaki_standard,twin-eagles,main,twin-eagles-30-inch-built-in-teppanyaki-standard-gallery-3.jpg,twin-eagles/twin-eagles-30-inch-built-in-teppanyaki-standard/twin-eagles-30-inch-built-in-teppanyaki-standard-gallery-3.jpg,http://www.twineagles.dometic.com/cdn/shop/files/Teppanyaki.png?v=1749048921,https://www.twineagles.dometic.com/products/twin-eagles-teppanyaki,1080,860,meta og:image,downloaded
twin_eagles_30_inch_built_in_teppanyaki_standard,twin-eagles,main,twin-eagles-30-inch-built-in-teppanyaki-standard-gallery-4.jpg,twin-eagles/twin-eagles-30-inch-built-in-teppanyaki-standard/twin-eagles-30-inch-built-in-teppanyaki-standard-gallery-4.jpg,https://www.twineagles.dometic.com/cdn/shop/files/Teppanyaki.png?v=1749048921&width=1080,https://www.twineagles.dometic.com/products/twin-eagles-teppanyaki,1080,860,Teppanyaki,downloaded
twin_eagles_30_inch_built_in_teppanyaki_standard,twin-eagles,main,twin-eagles-30-inch-built-in-teppanyaki-standard-gallery-5.jpg,twin-eagles/twin-eagles-30-inch-built-in-teppanyaki-standard/twin-eagles-30-inch-built-in-teppanyaki-standard-gallery-5.jpg,https://www.twineagles.dometic.com/cdn/shop/files/C-SEries.jpg?v=1727122050&width=1080,https://www.twineagles.dometic.com/products/twin-eagles-teppanyaki,1080,1350,,downloaded
twin_eagles_30_inch_built_in_teppanyaki_standard,twin-eagles,main,twin-eagles-30-inch-built-in-teppanyaki-standard-gallery-6.jpg,twin-eagles/twin-eagles-30-inch-built-in-teppanyaki-standard/twin-eagles-30-inch-built-in-teppanyaki-standard-gallery-6.jpg,https://www.twineagles.dometic.com/cdn/shop/files/Pellet.jpg?v=1727122061&width=1080,https://www.twineagles.dometic.com/products/twin-eagles-teppanyaki,1080,1350,,downloaded
twin_eagles_30_inch_built_in_teppanyaki_standard,twin-eagles,main,twin-eagles-30-inch-built-in-teppanyaki-standard-gallery-7.jpg,twin-eagles/twin-eagles-30-inch-built-in-teppanyaki-standard/twin-eagles-30-inch-built-in-teppanyaki-standard-gallery-7.jpg,https://www.twineagles.dometic.com/cdn/shop/files/Trade-Specs_0fa86d95-d5cc-4594-a301-f238a0857c48.jpg?v=1727200626&width=1080,https://www.twineagles.dometic.com/products/twin-eagles-teppanyaki,1080,1080,,downloaded
twin_eagles_30_inch_built_in_teppanyaki_standard,twin-eagles,main,twin-eagles-30-inch-built-in-teppanyaki-standard-gallery-8.jpg,twin-eagles/twin-eagles-30-inch-built-in-teppanyaki-standard/twin-eagles-30-inch-built-in-teppanyaki-standard-gallery-8.jpg,,https://www.twineagles.dometic.com/products/twin-eagles-teppanyaki,,,,missing
twin_eagles_30_inch_built_in_teppanyaki_standard,twin-eagles,main,twin-eagles-30-inch-built-in-teppanyaki-standard-gallery-9.jpg,twin-eagles/twin-eagles-30-inch-built-in-teppanyaki-standard/twin-eagles-30-inch-built-in-teppanyaki-standard-gallery-9.jpg,,https://www.twineagles.dometic.com/products/twin-eagles-teppanyaki,,,,missing
twin_eagles_30_inch_teppanyaki_on_cart_standard,twin-eagles,main,twin-eagles-30-inch-teppanyaki-on-cart-standard-hero.jpg,twin-eagles/twin-eagles-30-inch-teppanyaki-on-cart-standard/twin-eagles-30-inch-teppanyaki-on-cart-standard-hero.jpg,https://www.twineagles.dometic.com/cdn/shop/files/TEGB54_1024x1024.png?v=1749048920,https://www.twineagles.dometic.com/products/twin-eagles-grill-base?variant=49897842999587,1024,815,Grill Base (Grill sold separately),downloaded
twin_eagles_30_inch_teppanyaki_on_cart_standard,twin-eagles,main,twin-eagles-30-inch-teppanyaki-on-cart-standard-gallery-1.jpg,twin-eagles/twin-eagles-30-inch-teppanyaki-on-cart-standard/twin-eagles-30-inch-teppanyaki-on-cart-standard-gallery-1.jpg,https://cdn.shopify.com/s/files/1/0776/8175/4403/files/TEGB30.png?v=1749048920,https://www.twineagles.dometic.com/products/twin-eagles-grill-base?variant=49897842999587,1080,860,shopify-featured,downloaded
twin_eagles_30_inch_teppanyaki_on_cart_standard,twin-eagles,main,twin-eagles-30-inch-teppanyaki-on-cart-standard-gallery-2.jpg,twin-eagles/twin-eagles-30-inch-teppanyaki-on-cart-standard/twin-eagles-30-inch-teppanyaki-on-cart-standard-gallery-2.jpg,https://www.twineagles.dometic.com/cdn/shop/files/DB-Twin-Eagles-Dometic-Full-White-Horizontal-RGB.png?v=1722026732&width=600,https://www.twineagles.dometic.com/products/twin-eagles-grill-base?variant=49897842999587,600,79,,downloaded
twin_eagles_30_inch_teppanyaki_on_cart_standard,twin-eagles,main,twin-eagles-30-inch-teppanyaki-on-cart-standard-gallery-3.jpg,twin-eagles/twin-eagles-30-inch-teppanyaki-on-cart-standard/twin-eagles-30-inch-teppanyaki-on-cart-standard-gallery-3.jpg,https://www.twineagles.dometic.com/cdn/shop/files/TEGB54.png?v=1749048920&width=1080,https://www.twineagles.dometic.com/products/twin-eagles-grill-base?variant=49897842999587,1080,860,Grill Base (Grill sold separately),downloaded
twin_eagles_30_inch_teppanyaki_on_cart_standard,twin-eagles,main,twin-eagles-30-inch-teppanyaki-on-cart-standard-gallery-4.jpg,twin-eagles/twin-eagles-30-inch-teppanyaki-on-cart-standard/twin-eagles-30-inch-teppanyaki-on-cart-standard-gallery-4.jpg,https://www.twineagles.dometic.com/cdn/shop/files/TEGB42.png?v=1749048920&width=1080,https://www.twineagles.dometic.com/products/twin-eagles-grill-base?variant=49897842999587,1080,860,Grill Base (Grill sold separately),downloaded
twin_eagles_30_inch_teppanyaki_on_cart_standard,twin-eagles,main,twin-eagles-30-inch-teppanyaki-on-cart-standard-gallery-5.jpg,twin-eagles/twin-eagles-30-inch-teppanyaki-on-cart-standard/twin-eagles-30-inch-teppanyaki-on-cart-standard-gallery-5.jpg,https://www.twineagles.dometic.com/cdn/shop/files/TEGB36.png?v=1749048920&width=1080,https://www.twineagles.dometic.com/products/twin-eagles-grill-base?variant=49897842999587,1080,860,Grill Base (Grill sold separately),downloaded
twin_eagles_30_inch_teppanyaki_on_cart_standard,twin-eagles,main,twin-eagles-30-inch-teppanyaki-on-cart-standard-gallery-6.jpg,twin-eagles/twin-eagles-30-inch-teppanyaki-on-cart-standard/twin-eagles-30-inch-teppanyaki-on-cart-standard-gallery-6.jpg,https://www.twineagles.dometic.com/cdn/shop/files/TEGB30.png?v=1749048920&width=1080,https://www.twineagles.dometic.com/products/twin-eagles-grill-base?variant=49897842999587,1080,860,Grill Base (Grill sold separately),downloaded
twin_eagles_30_inch_teppanyaki_on_cart_standard,twin-eagles,main,twin-eagles-30-inch-teppanyaki-on-cart-standard-gallery-7.jpg,twin-eagles/twin-eagles-30-inch-teppanyaki-on-cart-standard/twin-eagles-30-inch-teppanyaki-on-cart-standard-gallery-7.jpg,https://cdn.shopify.com/s/files/1/0776/8175/4403/files/TEGB54.png?v=1749048920,https://www.twineagles.dometic.com/products/twin-eagles-grill-base?variant=49897842999587,1080,860,shopify-image,downloaded
twin_eagles_30_inch_teppanyaki_on_cart_standard,twin-eagles,main,twin-eagles-30-inch-teppanyaki-on-cart-standard-gallery-8.jpg,twin-eagles/twin-eagles-30-inch-teppanyaki-on-cart-standard/twin-eagles-30-inch-teppanyaki-on-cart-standard-gallery-8.jpg,https://cdn.shopify.com/s/files/1/0776/8175/4403/files/TEGB42.png?v=1749048920,https://www.twineagles.dometic.com/products/twin-eagles-grill-base?variant=49897842999587,1080,860,shopify-image,downloaded
twin_eagles_30_inch_teppanyaki_on_cart_standard,twin-eagles,main,twin-eagles-30-inch-teppanyaki-on-cart-standard-gallery-9.jpg,twin-eagles/twin-eagles-30-inch-teppanyaki-on-cart-standard/twin-eagles-30-inch-teppanyaki-on-cart-standard-gallery-9.jpg,https://cdn.shopify.com/s/files/1/0776/8175/4403/files/TEGB36.png?v=1749048920,https://www.twineagles.dometic.com/products/twin-eagles-grill-base?variant=49897842999587,1080,860,shopify-image,downloaded
twin_eagles_36_inch_built_in_pellet_grill_with_rotisserie,twin-eagles,main,twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie-hero.jpg,twin-eagles/twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie/twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie-hero.jpg,https://www.twineagles.dometic.com/cdn/shop/files/TEPG36G_1024x1024.png?v=1749048930,https://www.twineagles.dometic.com/products/twin-eagles-pellet-grill?variant=50000363684131,1024,815,Pellet Grill,downloaded
twin_eagles_36_inch_built_in_pellet_grill_with_rotisserie,twin-eagles,main,twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie-gallery-1.jpg,twin-eagles/twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie/twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie-gallery-1.jpg,https://www.twineagles.dometic.com/cdn/shop/files/DB-Twin-Eagles-Dometic-Full-White-Horizontal-RGB.png?v=1722026732&width=600,https://www.twineagles.dometic.com/products/twin-eagles-pellet-grill?variant=50000363684131,600,79,,downloaded
twin_eagles_36_inch_built_in_pellet_grill_with_rotisserie,twin-eagles,main,twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie-gallery-2.jpg,twin-eagles/twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie/twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie-gallery-2.jpg,https://www.twineagles.dometic.com/cdn/shop/files/Pellet_Open.png?v=1731610532&width=1080,https://www.twineagles.dometic.com/products/twin-eagles-pellet-grill?variant=50000363684131,1080,771,,downloaded
twin_eagles_36_inch_built_in_pellet_grill_with_rotisserie,twin-eagles,main,twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie-gallery-3.jpg,twin-eagles/twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie/twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie-gallery-3.jpg,https://www.twineagles.dometic.com/cdn/shop/files/TEPG36G.png?v=1749048930&width=1080,https://www.twineagles.dometic.com/products/twin-eagles-pellet-grill?variant=50000363684131,1080,860,Pellet Grill,downloaded
twin_eagles_36_inch_built_in_pellet_grill_with_rotisserie,twin-eagles,main,twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie-gallery-4.jpg,twin-eagles/twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie/twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie-gallery-4.jpg,http://www.twineagles.dometic.com/cdn/shop/files/TEPG36G.png?v=1749048930,https://www.twineagles.dometic.com/products/twin-eagles-pellet-grill?variant=50000363684131,1080,860,meta og:image,downloaded
twin_eagles_36_inch_built_in_pellet_grill_with_rotisserie,twin-eagles,main,twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie-gallery-5.jpg,twin-eagles/twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie/twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie-gallery-5.jpg,,https://www.twineagles.dometic.com/products/twin-eagles-pellet-grill?variant=50000363684131,,,,missing
twin_eagles_36_inch_built_in_pellet_grill_with_rotisserie,twin-eagles,main,twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie-gallery-6.jpg,twin-eagles/twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie/twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie-gallery-6.jpg,,https://www.twineagles.dometic.com/products/twin-eagles-pellet-grill?variant=50000363684131,,,,missing
twin_eagles_36_inch_built_in_pellet_grill_with_rotisserie,twin-eagles,main,twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie-gallery-7.jpg,twin-eagles/twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie/twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie-gallery-7.jpg,,https://www.twineagles.dometic.com/products/twin-eagles-pellet-grill?variant=50000363684131,,,,missing
twin_eagles_36_inch_built_in_pellet_grill_with_rotisserie,twin-eagles,main,twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie-gallery-8.jpg,twin-eagles/twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie/twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie-gallery-8.jpg,,https://www.twineagles.dometic.com/products/twin-eagles-pellet-grill?variant=50000363684131,,,,missing
twin_eagles_36_inch_built_in_pellet_grill_with_rotisserie,twin-eagles,main,twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie-gallery-9.jpg,twin-eagles/twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie/twin-eagles-36-inch-built-in-pellet-grill-with-rotisserie-gallery-9.jpg,,https://www.twineagles.dometic.com/products/twin-eagles-pellet-grill?variant=50000363684131,,,,missing
twin_eagles_36_inch_built_in_pellet_grill_without_rotisserie,twin-eagles,main,twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie-hero.jpg,twin-eagles/twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie/twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie-hero.jpg,https://www.twineagles.dometic.com/cdn/shop/files/TEPG36G_1024x1024.png?v=1749048930,https://www.twineagles.dometic.com/products/twin-eagles-pellet-grill?variant=50000363684131,1024,815,Pellet Grill,downloaded
twin_eagles_36_inch_built_in_pellet_grill_without_rotisserie,twin-eagles,main,twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie-gallery-1.jpg,twin-eagles/twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie/twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie-gallery-1.jpg,https://www.twineagles.dometic.com/cdn/shop/files/DB-Twin-Eagles-Dometic-Full-White-Horizontal-RGB.png?v=1722026732&width=600,https://www.twineagles.dometic.com/products/twin-eagles-pellet-grill?variant=50000363684131,600,79,,downloaded
twin_eagles_36_inch_built_in_pellet_grill_without_rotisserie,twin-eagles,main,twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie-gallery-2.jpg,twin-eagles/twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie/twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie-gallery-2.jpg,https://www.twineagles.dometic.com/cdn/shop/files/Pellet_Open.png?v=1731610532&width=1080,https://www.twineagles.dometic.com/products/twin-eagles-pellet-grill?variant=50000363684131,1080,771,,downloaded
twin_eagles_36_inch_built_in_pellet_grill_without_rotisserie,twin-eagles,main,twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie-gallery-3.jpg,twin-eagles/twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie/twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie-gallery-3.jpg,https://www.twineagles.dometic.com/cdn/shop/files/TEPG36G.png?v=1749048930&width=1080,https://www.twineagles.dometic.com/products/twin-eagles-pellet-grill?variant=50000363684131,1080,860,Pellet Grill,downloaded
twin_eagles_36_inch_built_in_pellet_grill_without_rotisserie,twin-eagles,main,twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie-gallery-4.jpg,twin-eagles/twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie/twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie-gallery-4.jpg,http://www.twineagles.dometic.com/cdn/shop/files/TEPG36G.png?v=1749048930,https://www.twineagles.dometic.com/products/twin-eagles-pellet-grill?variant=50000363684131,1080,860,meta og:image,downloaded
twin_eagles_36_inch_built_in_pellet_grill_without_rotisserie,twin-eagles,main,twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie-gallery-5.jpg,twin-eagles/twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie/twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie-gallery-5.jpg,,https://www.twineagles.dometic.com/products/twin-eagles-pellet-grill?variant=50000363684131,,,,missing
twin_eagles_36_inch_built_in_pellet_grill_without_rotisserie,twin-eagles,main,twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie-gallery-6.jpg,twin-eagles/twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie/twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie-gallery-6.jpg,,https://www.twineagles.dometic.com/products/twin-eagles-pellet-grill?variant=50000363684131,,,,missing
twin_eagles_36_inch_built_in_pellet_grill_without_rotisserie,twin-eagles,main,twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie-gallery-7.jpg,twin-eagles/twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie/twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie-gallery-7.jpg,,https://www.twineagles.dometic.com/products/twin-eagles-pellet-grill?variant=50000363684131,,,,missing
twin_eagles_36_inch_built_in_pellet_grill_without_rotisserie,twin-eagles,main,twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie-gallery-8.jpg,twin-eagles/twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie/twin-eagles-36-inch-built-in-pellet-grill-without-rotisserie-gallery-8.jpg,,https://www.twineagles.dometic.com/products/twin-eagles-pellet-grill?variant=50000363684131,,,,missing
